"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","memory_score"
0.41548,0.15273,0.30647,0.068968,0.14813,0.062162,-0.053919,-0.068022,0.0038463,0.0052184,-0.002612,-0.046178,0.071991,-0.327152,-0.066062,-0.278338,-0.11279,-0.06229,-0.059735,-0.01554,0.085065,0.06022,-0.014242,0.0042393,0.0084962,-0.020965,0.038153,-0.11696,0.052852,-0.675174,-0.020307,0.014141,0.035585,-0.051746,-0.01394,0.15284,0.22021,0.85173,0.17227,0.04573,-0.2958692,-0.064273,-0.14778,0.075558,-0.192966,0.10028,0.14149,0.054391,0.0032539,-0.014446,0.038547,-0.185208,0.11524,-0.13108,0.15856,-0.017824,0.030724,0.060498,-0.1102932,0.058393,0.025411,0.04457,-0.118824,-0.050963,-0.010696,-0.01525,0.069885,0.32529,0.11605,0.068185,0.014439,-0.011064,-0.096693,0.22723,-0.017138,0.36335,0.39173,-0.014126,-0.170594,-0.072838,0.028057,-0.0020512,0.033935,0.040898,-0.074017,0.25705,0.060469,0.025879,-0.203008,-0.032158,-0.124678,0.05789,-0.042128,-0.013571,-0.0095579,0.01833,0.084638,0.047587,-0.022502,-0.3089064,-0.6934,-0.095226,0.047627,-0.17221,0.013642,-0.016294,0.043601,-0.0093455,-0.023346,-0.036659,0.00048203,0.031088,0.017239,0.014599,-0.048973,0.035255,-0.017265,-0.055085,-0.019856,0.069287,-0.0044428,-0.0039326,-0.23561,-0.000201999999999994,0.017573,0.00072498,-0.012733,-0.03489,-0.025473,0.01544,-0.12137,0.014069,-0.076581,-0.37991,0.039006,-0.0041242,-0.033495,-0.013092,-0.05035,-0.196798,0.023164,0.063096,0.084906,-0.063554,0.014166,-0.073032,-0.060721,0.01513,0.0070016,-0.210424,0.094898,-0.013507,0.076172,30.2863274137278
0.586129907407407,0.4304,0.23052,0.099281,0.14142,0.10111,0.024061,0.084053,-0.014428,0.018862,0.047228,0.16196,-0.04601,-0.144583893518518,-0.204589755555556,0.00400064814814816,0.078782,0.038803,-0.0039271,0.043063,0.047422,-0.088524,0.0068538,-0.0073009,-0.0063565,0.14916,-0.14745,0.022317,-0.026733,-0.825489722222222,0.016211,0.10956,-0.077292,-0.17255,-0.04579,-0.030511,0.45095,0.160439236111111,0.5561,0.11092,-0.222674467592593,-0.14237,0.049782,0.16821,0.0548574768518519,0.35638,0.20738,0.30196,0.094917,0.23705,0.054763,0.00687845833333334,0.03491,-0.033242,0.34507,-0.016409,0.022403,0.06668,-0.00152175462962963,0.12485,-0.0070664,-0.051439,0.251281587962963,-0.053181,0.066299,0.033752,0.23001,0.3819,0.13358,0.17762,0.22246,-0.0022452,0.026966,0.061521,-0.027629,0.20264,0.24645,0.068774,-0.436532675925926,0.058759,0.089953,0.062588,0.082854,-0.14512,-0.011398,0.53023,0.16204,0.19943,-0.0738744675925926,0.19584,-0.130042819444444,0.017786,0.14107,0.043517,-0.045624,-0.013347,0.19027,0.02924,0.0456097407407407,-0.559772615740741,-0.451587167592593,-0.074073,-0.06988,-0.041139,0.019524,0.0018058,0.051661,0.024562,0.058587,0.014687,0.036207,-0.054956,-0.015871,-0.046101,-0.050784,0.088554,-0.0095717,0.019273,-0.0604051064814815,-0.012462,0.015748,0.031584,-0.00220508796296295,-0.177100083333333,0.040056,0.020506,0.061075,-0.0071091,-0.046548,-0.0045059,0.095477,-0.03923,-0.024493,-0.227089439814815,0.065781,0.046124,-0.049383,-0.089587,-0.0022597,-0.311466078703704,-0.005856,0.023874,-0.067193,0.042799,-0.0794,-0.05122,0.026768,0.044779,-0.062244,-0.0972929305555555,0.088542,0.030738,0.074358,35.2233994660764
0.174699814814815,0.10863,0.14177,0.019311,0.04941,0.03132,-0.030596,-0.13515,-0.074026,0.026792,0.043332,0.137,0.081278,-0.327161787037037,-0.161487111111111,-0.332238703703704,-0.025024,-0.11032,0.00098611,0.014693,-0.0053715,0.034823,-0.0041995,-0.0075561,-0.0040753,0.12842,0.026156,0.013829,0.03632,-0.181389444444445,0.038597,0.06993,0.069243,-0.043908,-0.031684,0.47586,0.14357,-0.0778335277777778,0.087505,-0.050065,-0.501198935185185,0.095428,-0.04885,0.055591,-0.376971046296296,0.19842,0.18538,0.18371,0.0014062,-0.20267,0.034246,-0.195711083333333,0.1165,-0.11531,0.26245,-0.030327,-0.01151,-0.12982,-0.206389509259259,-0.044319,-0.015831,0.066755,-0.00529482407407408,-0.03891,0.0044838,-0.064674,0.18075,0.091033,0.22216,-0.01929,-0.12615,-0.018514,-0.029494,-0.080347,-0.00027505,0.12525,0.33462,-0.094316,-0.340324751851852,-0.048151,-0.021987,0.088697,0.095608,-0.00011627,-0.0011392,0.59166,0.329,-0.038163,-0.157398935185185,0.048132,-0.500557638888889,-0.059351,-0.0063609,-0.042536,-0.046361,0.12942,0.10709,0.063134,-0.308050518518519,-0.602565231481482,-0.379803935185185,-0.12965,0.060028,-0.073505,-0.11487,0.046405,-0.025766,-0.067915,-0.016599,0.00036066,0.034203,-0.0079333,-0.038512,-0.038983,-0.0081322,0.036022,0.0088237,0.058021,-0.144266212962963,-0.037282,0.0032393,-0.012087,-0.0109341759259259,-0.0795361666666667,0.0026046,-0.046974,0.038337,0.020533,-0.0029374,-0.043812,-0.078712,0.016054,-0.0076276,-0.18790287962963,0.055558,-0.039345,0.021558,0.10905,0.036109,-0.225568157407407,-0.0024285,-0.016567,-0.041836,0.029926,0.053752,0.066733,0.03886,0.015441,-0.013587,-0.0287658611111111,0.080529,0.024968,0.018862,35.4539077829073
0.714949722222222,0.1663,0.10708,-0.038868,-0.0092984,0.050885,-0.00035076,0.011545,-0.13016,-0.026073,0.11176,0.081642,0.027428,-0.221179680555556,-0.276788666666667,-0.0997680555555555,0.16626,0.036299,-0.042208,-0.046938,0.033,-0.086622,-0.078102,-0.18594,-0.060684,0.16395,-0.032484,0.023765,0.13187,-0.145409166666667,-0.084663,-0.064504,0.33402,0.029029,-0.023881,0.18578,-0.068065,-0.308210291666667,-0.13814,-0.04792,-0.0384034027777778,-0.069454,-0.064489,0.16148,0.283212430555556,0.26909,0.53036,0.18803,0.090809,-0.1207,0.050299,0.095619375,-0.16097,-0.01816,-0.053977,0.0093779,-0.028354,-0.012315,-0.250233263888889,-0.032048,0.042659,0.048514,0.166132763888889,-0.015243,-0.050192,-0.069498,0.025839,-0.024883,0.12498,0.061762,-0.11571,0.012509,-0.073707,-0.2102,-0.16312,-0.11902,0.10648,-0.044274,-0.212894027777778,0.14704,-0.061615,0.013546,0.050237,0.066692,0.052535,0.22691,0.061018,0.15695,-0.0332034027777778,-0.099695,-0.369050458333333,-0.051589,-0.0518,0.038191,0.047661,0.082065,0.12198,0.048208,0.103207222222222,-0.162711847222222,-0.547916902777778,-0.096699,0.12147,-0.017031,-0.096138,0.025286,0.046053,0.0064998,0.021643,-0.0034424,0.04143,0.0067466,-0.0025524,-0.037457,0.036606,0.049641,-0.0019832,0.071246,-0.109697719444444,-0.090903,0.0084561,0.0216,-0.0432792638888889,-0.03544825,0.10125,0.015508,-0.077755,-0.073437,0.0076586,-0.0076194,-0.085026,0.00129,-0.058964,-0.296942319444444,-0.01453,0.029592,0.0024723,0.010573,0.04249,-0.183994236111111,-0.040018,0.048733,0.002117,-0.055993,-0.016168,-0.051706,0.0015375,0.010713,0.021667,-0.0647327916666667,0.059433,-0.035767,0.065604,26.6339191591533
0.0624596296296296,-0.069366,0.26075,-0.088468,0.037669,-0.0068952,-0.0059251,0.12099,0.15304,-0.00019953,-0.03765,0.049994,0.0089609,-0.0948675740740741,-0.0132042222222222,-0.364725407407407,0.051906,0.076276,0.037599,0.081633,0.042386,-0.096178,-0.11178,-0.1313,-0.077655,0.10041,0.034775,0.025179,0.24699,-0.287468888888889,0.02747,-0.013492,0.24162,-0.031671,-0.079655,0.2279,-0.18067,-0.186561055555556,0.12897,-0.07889,0.27013212962963,0.075283,0.063629,0.7935,-0.0881340925925926,-0.070224,0.019527,-0.0026724,-0.012731,0.37774,0.10654,-0.194776166666667,0.57585,0.15991,0.55925,0.011858,-0.074618,-0.033158,-0.230737018518519,-0.035534,-0.01211,0.022999,0.158898351851852,-0.030353,0.058151,0.029547,-0.19186,0.088287,0.29825,0.037757,0.01055,0.0037581,0.05913,-0.028171,-0.085265,0.17397,-0.034833,0.018811,-0.188064703703704,-0.164,-0.24603,-0.10253,-0.027143,-0.040451,0.024116,0.27891,0.1464,0.12624,-0.37256687037037,0.089733,-0.690715277777778,0.12354,0.11127,-0.081867,0.099187,0.040313,0.16681,0.03338,-0.051347037037037,-0.137150462962963,-0.53178387037037,0.10666,0.015584,-0.19357,-0.10775,-0.17418,-0.0034936,0.026745,0.075663,-0.023143,0.050676,-0.043842,0.1398,-0.064914,0.11048,0.097429,0.023538,-0.010488,-0.0692434259259259,0.03868,0.069781,0.080828,-0.100480351851852,-0.183078333333333,0.06429,0.031557,0.043466,-0.0062239,0.10378,-0.060488,0.016275,-0.076624,-0.040185,-0.200593759259259,0.052496,0.009829,-0.036111,0.042068,0.035082,-0.0963983148148148,0.051119,0.028761,-0.0071152,-0.072222,-0.0097627,-0.052585,0.009876,-0.058085,-0.018818,-0.221001722222222,0.14671,0.0013882,0.10458,30.6680818377577
0.607509537037037,0.37078,0.38752,0.045484,0.043981,0.048059,0.014353,-0.033271,-0.053934,-0.013195,0.14217,0.14741,0.21561,-0.275065467592593,-0.316795777777778,-0.114778759259259,0.068033,0.085012,0.054025,0.01398,0.028793,-0.086888,0.022083,0.082366,-0.056019,-0.016696,0.055925,-0.05023,0.12414,-0.288754611111111,0.0047616,0.051729,0.054303,-0.05578,0.022495,0.09922,0.17896,0.222936180555556,0.2339,0.0049421,-0.269832337962963,0.017261,0.086211,0.060359,-0.239352615740741,0.2873,0.25268,0.49887,-0.0071321,-0.096224,0.12902,-0.0903797083333333,0.092558,-0.10445,0.26737,0.057986,0.087054,0.038475,-0.178594773148148,-0.1017,-0.042749,0.11949,0.00739193981481481,0.012348,-0.005748,0.090453,0.2252,0.088989,0.017525,0.12842,-0.0025959,-0.078237,0.087935,-0.14184,0.16131,0.035932,0.15157,-0.017187,-0.13019337962963,0.039315,0.063827,-0.037527,-0.012508,0.020703,-0.02851,0.15241,-0.032073,0.091069,-0.00993233796296294,-0.035745,-0.156526097222222,0.059231,0.069238,-0.10333,0.0075647,-0.036945,0.079432,0.036419,-0.299245296296296,-0.270739078703704,-0.481868837962963,-0.0084858,-0.016359,0.085366,0.013039,-0.048076,0.010728,-0.007865,0.084813,-0.025757,0.053349,0.020671,0.098916,0.066067,-0.017481,-0.016405,0.027495,-0.050647,-0.114751532407407,-0.082819,0.0072386,-0.040278,-0.102193439814815,-0.0884224166666667,0.0075656,-0.061237,-0.010739,-0.074746,-0.055439,-0.012732,-0.021395,0.024142,0.084627,-0.187525199074074,-0.011866,-0.07905,-0.012768,0.032704,0.011637,-0.179930393518518,0.061478,-0.02691,0.037547,-0.0023804,0.04339,0.0095746,-0.08684,-0.07755,-0.0063313,-0.263766652777778,0.027637,-0.048467,0.03227,33.4310336189139
-0.142076555555556,0.034187,0.31289,-0.032419,0.17394,0.061458,-0.055461,-0.07556,-0.05733,0.052691,-0.010729,0.18715,0.12733,-0.185309161111111,-0.196882333333333,-0.0154301111111111,0.12744,0.052796,0.031472,0.010081,0.10834,-0.13597,-0.18097,-0.10891,0.052057,0.05394,-0.051295,-0.15286,0.27294,-0.643494333333333,0.064537,-0.05935,-0.093015,-0.13736,-0.086216,-0.10939,0.12807,-0.323608583333333,-0.14305,-0.0065042,-0.391536805555556,-0.14309,0.02886,0.1895,0.394094861111111,-0.056953,0.29288,0.11029,0.2066,0.11984,0.061503,0.08083875,0.088617,-0.19103,0.032407,-0.076381,0.061474,-0.033975,-0.0339625277777778,-0.028003,0.07729,-0.023138,0.130209527777778,-0.13959,-0.080361,0.019541,-0.096026,0.31165,0.032969,0.089583,-0.020347,0.16188,0.08505,0.038042,-0.10566,-0.046514,0.53359,0.075591,-0.351791255555556,-0.15876,-0.10333,-0.017283,-0.0015557,-0.10338,-0.11931,0.34491,0.22589,0.20926,-0.393622805555556,-0.0664,-0.321160916666667,-0.043387,0.13802,0.1723,0.062332,-0.048399,0.15612,0.017532,-0.283403555555556,-0.615955694444444,-0.850941805555556,0.020319,0.019467,0.073499,-0.1073,0.0041855,0.053398,0.045119,-0.072775,0.047057,0.0076864,-0.026542,0.14789,-0.081166,-0.0093615,0.068642,-0.00054974,0.041344,0.0518953611111111,0.020926,0.028393,0.11562,0.0684634722222222,-0.0668745,-0.021523,0.017528,-0.028133,-0.12792,-0.015667,-0.13281,0.011141,0.022119,-0.0062069,-0.293586638888889,0.028589,-0.029364,-0.012005,0.086914,-0.055182,0.0544215277777778,0.005713,0.1004,-0.011124,0.0021748,-0.046528,0.0047723,-0.038011,-0.043533,0.02282,-0.152761183333333,0.042986,0.022499,0.10977,35.5808477518864
0.177329351851852,0.076888,0.45201,-0.03889,0.03294,-0.007667,-0.048945,0.13965,-0.001947,0.16837,-0.11575,0.056541,0.082008,-0.0514752546296296,-0.195022088888889,-0.161555462962963,0.052751,-0.058865,-0.0093715,0.024563,0.009934,-0.0061378,-0.17427,-0.13415,0.024358,0.083946,-0.075755,0.0044847,0.076437,-0.433132055555556,0.088533,-0.091515,-0.25317,-0.18823,0.029258,0.25113,-0.021646,-0.0638373472222222,0.18174,0.059518,-0.113843273148148,0.037299,-0.0083264,0.093017,-0.143579662037037,-0.027877,0.12435,0.055388,0.27376,0.33632,0.063977,-0.132575591666667,0.15725,0.0047739,0.11261,0.0012509,-0.054264,-0.018818,0.0339977175925926,0.052582,-0.10014,-0.033002,0.0890471157407407,-0.062113,-0.037685,0.095861,0.018117,0.34905,0.079073,0.035519,0.052778,0.12424,-0.0029362,-0.38696,-0.18765,-0.029709,0.018518,-0.033911,-0.552342731481481,-0.13706,-0.064655,0.12795,0.018563,-0.060631,0.051243,0.39165,0.25715,0.06282,-0.00748127314814812,0.038395,-0.585151736111111,0.055799,-0.13828,-0.017297,-0.054368,-0.18603,-0.074891,0.015969,0.00704018518518518,0.0262316898148148,-0.464807773148148,-0.25274,-0.031978,-0.029596,0.055778,-0.030373,0.080597,0.034949,0.027888,0.059532,-0.08809,-0.0077436,0.027289,0.084318,0.0017819,0.087565,0.045824,-0.016377,0.0991862546296296,-0.019676,-0.048165,0.0266,-0.300755615740741,-0.0676905833333333,-0.0036135,0.014578,0.07422,-0.056742,-0.064384,0.0031911,0.011779,0.019212,0.068144,-0.137700678703704,0.011588,0.045596,0.014695,-0.049009,-0.011059,-0.0842125509259259,-0.08221,-0.018892,0.02257,0.018584,0.053932,0.011609,-0.04163,-0.09914,-0.0401,-0.0195045138888889,0.095594,-0.010765,0.11108,33.2245447657916
-0.398828740740741,0.098932,-0.12603,0.059058,-0.052952,0.069398,-0.070477,-0.027502,0.039034,0.030198,-0.00086062,0.049614,0.082638,-0.101653148148148,-0.105174444444444,-0.200035814814815,-0.024961,-0.057448,-0.031134,0.0037529,-0.0083949,-0.058717,0.024924,-0.14771,-0.176,0.04418,-0.05015,0.014779,0.17012,-0.676381777777778,0.15554,0.074887,0.07029,0.067085,0.011979,-0.019287,0.044778,-0.142676111111111,-0.037935,-0.161,-0.245627740740741,0.096602,0.079086,0.10478,-0.319802185185185,0.010446,0.28251,-0.14792,-0.070036,0.070114,0.0060412,-0.0545263333333333,0.25498,0.0028403,0.24949,0.045842,0.011299,-0.022468,-0.167318037037037,0.010144,0.0087076,-0.060612,0.161360703703704,0.013677,-0.044532,0.030194,0.018001,0.065447,-0.12032,-0.020477,0.092608,0.0049389,-0.024824,0.11273,-0.055782,0.087022,0.45721,0.1008,-0.403249407407407,0.015238,0.014919,-0.074866,-0.063018,-0.0044346,0.037943,0.32316,-0.037232,0.064997,-0.280727740740741,0.068981,-0.221998555555556,-0.023119,0.048029,0.17449,0.078317,0.029062,0.051297,-0.015233,-0.138918674074074,-0.234296925925926,-0.551799740740741,-0.27441,-0.0012402,-0.25061,0.029697,0.0062686,-0.030928,-0.026066,0.035819,-0.025737,0.031684,-0.013658,0.082769,-0.031406,-0.069893,-0.0086288,0.16163,-0.0074176,-0.0879760518518518,0.011159,-0.021429,-0.020554,0.128941296296296,-0.142076666666667,0.020144,0.024369,-0.034195,-0.041265,0.12135,-0.023431,-0.0050329,0.0072879,-0.0011442,-0.163502518518519,0.082844,-0.089135,0.041344,-0.030857,0.18611,-0.13158362962963,-0.01133,-0.072721,-0.027457,-0.05718,0.049953,0.05435,-0.077289,0.0095022,-0.005046,-0.250575444444444,0.094859,0.0040742,0.074715,35.727638762315
0.426469166666667,0.17739,0.53531,0.01784,0.099451,0.036503,-0.056641,-0.049092,-0.066114,-0.016758,-0.00032867,-0.14765,-0.10773,-0.301345041666667,-0.247106,-0.161226166666667,0.040699,0.070332,0.093403,0.018911,-0.020036,0.016244,-0.034677,-0.082872,0.056461,0.036862,0.038596,0.058507,0.048747,-0.7975875,-0.23875,-0.068497,-0.022497,0.055347,-0.033872,-0.036588,-0.12695,0.132753125,0.2126,0.015787,-0.0451502083333333,-0.1988,0.032782,-0.072414,-0.384150708333333,-0.12833,-0.47319,-0.27072,-0.13049,0.052059,0.027687,-0.191139875,0.013294,0.33729,-0.037232,0.0051052,0.034774,-0.026481,-0.115526991666667,-0.0016328,0.050251,-0.063657,-0.0187517083333333,-0.01417,-0.014865,0.046848,0.13579,0.28687,0.21244,0.13749,0.035894,-0.19704,0.081555,0.23147,-0.14942,0.15062,-0.15638,0.046599,-0.484142083333333,-0.06008,-0.070244,-0.092038,0.019104,-0.046065,0.1147,0.12575,0.18783,0.055324,-0.177316208333333,0.042538,-0.308437375,-0.070123,0.070896,0.03451,-0.043517,0.040089,0.072434,0.015768,-0.238128333333333,-0.528633541666667,-0.417596708333333,-0.31631,0.021385,-0.067402,0.069068,-0.0018998,-0.036464,0.025292,-0.068506,-0.022227,-0.039746,0.045495,-0.0056407,0.12799,0.075265,0.030312,0.050354,-0.004889,0.129648041666667,0.061547,0.051443,-0.090777,-0.271209791666667,-5.07500000000022e-05,0.082246,-0.047745,-0.0010043,-0.017517,0.011758,-0.039878,0.08034,-0.01508,-0.0043502,-0.357078958333333,0.015149,-0.013836,0.031738,0.08752,0.023059,-0.120522708333333,0.0028971,-0.011613,0.013662,-0.020974,-0.18616,0.052874,-0.083647,0.02822,0.051766,-0.206524375,0.0090174,-0.001697,0.01115,31.5128942736126
